Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
143.2,147.73,142.9,147.11,9318300.0,0.0,1.0,143.2,147.73,142.9,147.11,9318300.0
145.55,146.44,141.11,142.02,8639000.0,0.0,1.0,145.55,146.44,141.11,142.02,8639000.0
142.59,142.75,138.69,139.35,9235300.0,0.0,1.0,142.59,142.75,138.69,139.35,9235300.0
140.09,142.45,139.79,141.73,6314200.0,0.0,1.0,140.09,142.45,139.79,141.73,6314200.0
141.4,141.4,136.91,137.1,6113500.0,0.0,1.0,141.4,141.4,136.91,137.1,6113500.0
137.2,139.44,136.11,137.49,5654600.0,0.0,1.0,137.2,139.44,136.11,137.49,5654600.0
135.6225,135.81,128.38,129.83,12667800.0,0.0,1.0,135.6225,135.81,128.38,129.83,12667800.0
128.0,131.61,127.55,130.93,9458100.0,0.0,1.0,128.0,131.61,127.55,130.93,9458100.0
130.0,132.33,120.6,128.71,10189000.0,0.0,1.0,130.0,132.33,120.6,128.71,10189000.0
127.97,131.18,123.76,124.98,11927600.0,0.0,1.0,127.97,131.18,123.76,124.98,11927600.0
129.73,132.21,129.26,131.29,6806100.0,0.0,1.0,129.73,132.21,129.26,131.29,6806100.0
129.95,133.08,128.47,130.46,6044100.0,0.0,1.0,129.95,133.08,128.47,130.46,6044100.0
131.41,134.13,129.68,133.87,5904500.0,0.0,1.0,131.41,134.13,129.68,133.87,5904500.0
133.93,136.99,131.0,131.47,5940200.0,0.0,1.0,133.93,136.99,131.0,131.47,5940200.0
130.36,131.0,126.76,128.533,5277800.0,0.0,1.0,130.36,131.0,126.76,128.533,5277800.0
128.24,129.95,125.8,128.91,5642200.0,0.0,1.0,128.24,129.95,125.8,128.91,5642200.0
130.14,131.25,125.51,126.28,5256900.0,0.0,1.0,130.14,131.25,125.51,126.28,5256900.0
125.51,127.93,123.8,124.59,6463300.0,0.0,1.0,125.51,127.93,123.8,124.59,6463300.0
122.64,125.0,118.78,119.71,8594400.0,0.0,1.0,122.64,125.0,118.78,119.71,8594400.0
117.895,124.97,117.52,122.72,7966900.0,0.0,1.0,117.895,124.97,117.52,122.72,7966900.0
122.57,124.5,120.65,122.12,4535900.0,0.0,1.0,122.57,124.5,120.65,122.12,4535900.0
118.54,125.19,118.5,124.86,6913400.0,0.0,1.0,118.54,125.19,118.5,124.86,6913400.0
125.05,125.79,122.3,123.21,6964600.0,0.0,1.0,125.05,125.79,122.3,123.21,6964600.0
124.98,126.85,120.6,126.7,4747700.0,0.0,1.0,124.98,126.85,120.6,126.7,4747700.0
126.07,127.6,124.01,125.46,3954800.0,0.0,1.0,126.07,127.6,124.01,125.46,3954800.0
124.97,126.572,123.02,123.24,3659500.0,0.0,1.0,124.97,126.572,123.02,123.24,3659500.0
124.02,126.43,121.65,126.31,4764700.0,0.0,1.0,124.02,126.43,121.65,126.31,4764700.0
126.25,129.15,124.85,128.76,5276900.0,0.0,1.0,126.25,129.15,124.85,128.76,5276900.0
126.33,128.2,122.18,122.77,5497700.0,0.0,1.0,126.33,128.2,122.18,122.77,5497700.0
125.84,126.60600000000001,121.6744,122.01,6566400.0,0.0,1.0,125.84,126.60600000000001,121.6744,122.01,6566400.0
122.0,122.0,115.8,118.835,11484400.0,0.0,1.0,122.0,122.0,115.8,118.835,11484400.0
120.31,121.47,117.36,117.91,7369200.0,0.0,1.0,120.31,121.47,117.36,117.91,7369200.0
120.0,123.5,119.2,123.21,6061800.0,0.0,1.0,120.0,123.5,119.2,123.21,6061800.0
121.39,123.53,120.29,123.03,4204600.0,0.0,1.0,121.39,123.53,120.29,123.03,4204600.0
124.24,125.7,123.5,123.83,3923000.0,0.0,1.0,124.24,125.7,123.5,123.83,3923000.0
123.2,126.92,122.5,126.84,4541000.0,0.0,1.0,123.2,126.92,122.5,126.84,4541000.0
125.39,127.98,125.365,126.9,3964300.0,0.0,1.0,125.39,127.98,125.365,126.9,3964300.0
126.74,127.8,124.69,125.89,3479000.0,0.0,1.0,126.74,127.8,124.69,125.89,3479000.0
126.48,127.48,125.07,125.83,3836000.0,0.0,1.0,126.48,127.48,125.07,125.83,3836000.0
126.79,127.48,121.41,122.55,5327700.0,0.0,1.0,126.79,127.48,121.41,122.55,5327700.0
122.65,125.23,121.55,122.307,6207200.0,0.0,1.0,122.65,125.23,121.55,122.307,6207200.0
122.11,123.22,120.04,121.45,5455100.0,0.0,1.0,122.11,123.22,120.04,121.45,5455100.0
120.61,120.85,116.8,118.33,7771100.0,0.0,1.0,120.61,120.85,116.8,118.33,7771100.0
118.14,121.76,117.626,121.0,5769700.0,0.0,1.0,118.14,121.76,117.626,121.0,5769700.0
118.85,120.04,117.1,117.8,5612200.0,0.0,1.0,118.85,120.04,117.1,117.8,5612200.0
116.26,116.48,106.01,108.61,12866300.0,0.0,1.0,116.26,116.48,106.01,108.61,12866300.0
108.58,112.68,108.11,109.26,9740700.0,0.0,1.0,108.58,112.68,108.11,109.26,9740700.0
108.9,111.69,106.7,110.96,8529800.0,0.0,1.0,108.9,111.69,106.7,110.96,8529800.0
110.92,111.29,108.56,109.14,4477100.0,0.0,1.0,110.92,111.29,108.56,109.14,4477100.0
110.65,112.53,109.0,110.06,5219300.0,0.0,1.0,110.65,112.53,109.0,110.06,5219300.0
109.84,113.63,109.81,113.43,4941000.0,0.0,1.0,109.84,113.63,109.81,113.43,4941000.0
115.02,117.48,114.07,116.22,6775000.0,0.0,1.0,115.02,117.48,114.07,116.22,6775000.0
116.55,117.4,114.65,117.26,4065100.0,0.0,1.0,116.55,117.4,114.65,117.26,4065100.0
117.81,119.7,117.32,119.51,4783600.0,0.0,1.0,117.81,119.7,117.32,119.51,4783600.0
120.69,124.88,120.3,123.65,7091100.0,0.0,1.0,120.69,124.88,120.3,123.65,7091100.0
123.03,123.75,121.4749,123.3,5257000.0,0.0,1.0,123.03,123.75,121.4749,123.3,5257000.0
120.13,122.48,119.26,122.06,6047700.0,0.0,1.0,120.13,122.48,119.26,122.06,6047700.0
121.28,121.92,118.01,118.49,6227900.0,0.0,1.0,121.28,121.92,118.01,118.49,6227900.0
118.38,120.74,117.0,119.94,5030900.0,0.0,1.0,118.38,120.74,117.0,119.94,5030900.0
120.61,120.71,117.51,120.1,6785000.0,0.0,1.0,120.61,120.71,117.51,120.1,6785000.0
120.62,121.25,117.26,117.43,5011700.0,0.0,1.0,120.62,121.25,117.26,117.43,5011700.0
118.71,120.87,118.02,120.07,15003400.0,0.0,1.0,118.71,120.87,118.02,120.07,15003400.0
105.925,119.28,105.8,118.87,42421100.0,0.0,1.0,105.925,119.28,105.8,118.87,42421100.0
118.26,118.6,114.88,118.4,11137800.0,0.0,1.0,118.26,118.6,114.88,118.4,11137800.0
118.43,118.5,115.0658,117.13,7796100.0,0.0,1.0,118.43,118.5,115.0658,117.13,7796100.0
117.0,118.2,116.4,117.13,5472300.0,0.0,1.0,117.0,118.2,116.4,117.13,5472300.0
117.99,118.87,115.52,116.86,6175800.0,0.0,1.0,117.99,118.87,115.52,116.86,6175800.0
115.53,118.74,114.51,117.89,7077500.0,0.0,1.0,115.53,118.74,114.51,117.89,7077500.0
119.15,120.38,117.57,120.07,5443700.0,0.0,1.0,119.15,120.38,117.57,120.07,5443700.0
120.0,122.87,119.68,122.42,5953800.0,0.0,1.0,120.0,122.87,119.68,122.42,5953800.0
123.06,128.47,123.0,127.58,9270800.0,0.0,1.0,123.06,128.47,123.0,127.58,9270800.0
126.77,128.0,125.82,127.83,4282300.0,0.0,1.0,126.77,128.0,125.82,127.83,4282300.0
126.72,128.4,125.9,128.32,5065200.0,0.0,1.0,126.72,128.4,125.9,128.32,5065200.0
128.46,129.93,127.8501,128.83,5085800.0,0.0,1.0,128.46,129.93,127.8501,128.83,5085800.0
127.95,130.0,127.38,130.0,5706900.0,0.0,1.0,127.95,130.0,127.38,130.0,5706900.0
128.1,128.12,125.2,125.89,5541700.0,0.0,1.0,128.1,128.12,125.2,125.89,5541700.0
123.76,127.0,123.55,126.56,4367900.0,0.0,1.0,123.76,127.0,123.55,126.56,4367900.0
126.06,127.48,124.26,124.69,3976600.0,0.0,1.0,126.06,127.48,124.26,124.69,3976600.0
123.61,127.37,123.04,126.07,4024700.0,0.0,1.0,123.61,127.37,123.04,126.07,4024700.0
127.34,129.98,126.79,128.86,5044700.0,0.0,1.0,127.34,129.98,126.79,128.86,5044700.0
129.25,130.81,128.26,129.65,7901500.0,0.0,1.0,129.25,130.81,128.26,129.65,7901500.0
129.22,130.02,126.82,127.57,5582500.0,0.0,1.0,129.22,130.02,126.82,127.57,5582500.0
127.2,128.04,126.02,127.76,4170100.0,0.0,1.0,127.2,128.04,126.02,127.76,4170100.0
127.86,129.22,126.5,126.6,3861300.0,0.0,1.0,127.86,129.22,126.5,126.6,3861300.0
125.41,125.44,123.18,124.53,5369700.0,0.0,1.0,125.41,125.44,123.18,124.53,5369700.0
123.85,127.37,123.83,126.85,5344500.0,0.0,1.0,123.85,127.37,123.83,126.85,5344500.0
127.15,127.59,124.82,124.86,4694500.0,0.0,1.0,127.15,127.59,124.82,124.86,4694500.0
125.46,126.64,122.25,126.64,5080000.0,0.0,1.0,125.46,126.64,122.25,126.64,5080000.0
126.03,126.95,123.69,123.79,3426000.0,0.0,1.0,126.03,126.95,123.69,123.79,3426000.0
122.85,125.9,122.5,124.83,4225600.0,0.0,1.0,122.85,125.9,122.5,124.83,4225600.0
126.36,132.599,126.17,132.49,7138300.0,0.0,1.0,126.36,132.599,126.17,132.49,7138300.0
132.17,135.21,132.05,135.21,5407400.0,0.0,1.0,132.17,135.21,132.05,135.21,5407400.0
136.89,139.5,136.625,138.79,6581200.0,0.0,1.0,136.89,139.5,136.625,138.79,6581200.0
137.56,138.6,136.89,137.22,3883000.0,0.0,1.0,137.56,138.6,136.89,137.22,3883000.0
137.93,139.7,136.45,139.14,5828500.0,0.0,1.0,137.93,139.7,136.45,139.14,5828500.0
140.3872,141.37,139.26,140.38,4958000.0,0.0,1.0,140.3872,141.37,139.26,140.38,4958000.0
140.75,142.6001,140.04,142.44,5043600.0,0.0,1.0,140.75,142.6001,140.04,142.44,5043600.0
144.07,145.74,143.76,145.07,5077400.0,0.0,1.0,144.07,145.74,143.76,145.07,5077400.0
144.5,146.7,143.832,145.75,4319400.0,0.0,1.0,144.5,146.7,143.832,145.75,4319400.0
144.88,145.62,143.56,145.45,4903600.0,0.0,1.0,144.88,145.62,143.56,145.45,4903600.0
145.4,148.23,145.16,148.13,5827000.0,0.0,1.0,145.4,148.23,145.16,148.13,5827000.0
148.9,148.98,146.5,148.325,7259600.0,0.0,1.0,148.9,148.98,146.5,148.325,7259600.0
148.7,151.95,147.35,151.3048,6449400.0,0.0,1.0,148.7,151.95,147.35,151.3048,6449400.0
150.76,153.31,149.6,150.73,7542000.0,0.0,1.0,150.76,153.31,149.6,150.73,7542000.0
149.84,152.7,149.1,151.83,6612400.0,0.0,1.0,149.84,152.7,149.1,151.83,6612400.0
151.2,155.92,150.97,152.85,7065600.0,0.0,1.0,151.2,155.92,150.97,152.85,7065600.0
155.43,160.89,155.42,160.73,10590600.0,0.0,1.0,155.43,160.89,155.42,160.73,10590600.0
160.22,161.2,157.88,159.37,6446300.0,0.0,1.0,160.22,161.2,157.88,159.37,6446300.0
159.84,160.88,154.89,159.7,8494200.0,0.0,1.0,159.84,160.88,154.89,159.7,8494200.0
159.03,161.78,157.75,158.99,7287500.0,0.0,1.0,159.03,161.78,157.75,158.99,7287500.0
160.01,160.93,155.6,157.06,7606000.0,0.0,1.0,160.01,160.93,155.6,157.06,7606000.0
157.06,157.44,152.2,153.71,8683400.0,0.0,1.0,157.06,157.44,152.2,153.71,8683400.0
153.95,155.96,152.79,155.39,5346500.0,0.0,1.0,153.95,155.96,152.79,155.39,5346500.0
157.08,161.21,157.01,160.87,5620000.0,0.0,1.0,157.08,161.21,157.01,160.87,5620000.0
160.6,160.68,154.6,155.4,6060800.0,0.0,1.0,160.6,160.68,154.6,155.4,6060800.0
156.51,157.4,153.39,156.27,4622000.0,0.0,1.0,156.51,157.4,153.39,156.27,4622000.0
155.18,156.28,152.78,155.55,6918400.0,0.0,1.0,155.18,156.28,152.78,155.55,6918400.0
154.89,156.63,152.34,153.03,4486400.0,0.0,1.0,154.89,156.63,152.34,153.03,4486400.0
152.51,156.95,151.4,156.48,5280800.0,0.0,1.0,152.51,156.95,151.4,156.48,5280800.0
156.69,156.79,153.85,155.17,5632800.0,0.0,1.0,156.69,156.79,153.85,155.17,5632800.0
155.16,156.9499,154.23,155.53,4024100.0,0.0,1.0,155.16,156.9499,154.23,155.53,4024100.0
158.4199,164.88,156.75,164.64,10135500.0,0.0,1.0,158.4199,164.88,156.75,164.64,10135500.0
165.0,165.19,161.82,163.56,6331300.0,0.0,1.0,165.0,165.19,161.82,163.56,6331300.0
160.68,162.8,157.0,158.67,7525000.0,0.0,1.0,160.68,162.8,157.0,158.67,7525000.0
158.78,159.87,156.57,158.67,5790400.0,0.0,1.0,158.78,159.87,156.57,158.67,5790400.0
162.67,166.13,161.29,164.97,13482500.0,0.0,1.0,162.67,166.13,161.29,164.97,13482500.0
162.45,170.17,162.27,169.13,16318400.0,0.0,1.0,162.45,170.17,162.27,169.13,16318400.0
171.57,171.99,168.32,169.0,6530900.0,0.0,1.0,171.57,171.99,168.32,169.0,6530900.0
167.5701,171.0,167.5,169.95,4689600.0,0.0,1.0,167.5701,171.0,167.5,169.95,4689600.0
168.91,169.75,166.54,167.51,5721800.0,0.0,1.0,168.91,169.75,166.54,167.51,5721800.0
168.31,168.49,165.05,166.84,4684400.0,0.0,1.0,168.31,168.49,165.05,166.84,4684400.0
165.8,168.5,164.81,165.23,4998500.0,0.0,1.0,165.8,168.5,164.81,165.23,4998500.0
164.45,164.58,161.52,162.58,5239900.0,0.0,1.0,164.45,164.58,161.52,162.58,5239900.0
163.75,165.94,163.36,164.61,4260000.0,0.0,1.0,163.75,165.94,163.36,164.61,4260000.0
165.4,168.61,162.29,168.47,6112100.0,0.0,1.0,165.4,168.61,162.29,168.47,6112100.0
169.86,172.53,168.4,168.93,7395900.0,0.0,1.0,169.86,172.53,168.4,168.93,7395900.0
169.35,171.65,168.59,170.77,5212200.0,0.0,1.0,169.35,171.65,168.59,170.77,5212200.0
170.84,173.2,168.78,171.99,5706000.0,0.0,1.0,170.84,173.2,168.78,171.99,5706000.0
172.67,173.14,169.06,170.27,3978600.0,0.0,1.0,172.67,173.14,169.06,170.27,3978600.0
170.59,173.37,169.41,173.33,5440300.0,0.0,1.0,170.59,173.37,169.41,173.33,5440300.0
171.0,172.05,169.4201,170.37,5691700.0,0.0,1.0,171.0,172.05,169.4201,170.37,5691700.0
170.12,171.26,165.05,165.68,7160600.0,0.0,1.0,170.12,171.26,165.05,165.68,7160600.0
165.16,165.35,158.56,158.9,9648600.0,0.0,1.0,165.16,165.35,158.56,158.9,9648600.0
158.74,160.91,156.77,157.78,6571400.0,0.0,1.0,158.74,160.91,156.77,157.78,6571400.0
157.84,160.85,157.55,158.35,4524900.0,0.0,1.0,157.84,160.85,157.55,158.35,4524900.0
160.7401,165.0,160.7401,164.17,6225300.0,0.0,1.0,160.7401,165.0,160.7401,164.17,6225300.0
163.95,164.99,162.84,164.82,4464800.0,0.0,1.0,163.95,164.99,162.84,164.82,4464800.0
165.1,170.6,165.0,170.39,6142500.0,0.0,1.0,165.1,170.6,165.0,170.39,6142500.0
168.61,168.81,164.62,168.2,6465300.0,0.0,1.0,168.61,168.81,164.62,168.2,6465300.0
171.53,177.89,171.53,177.25,10042500.0,0.0,1.0,171.53,177.89,171.53,177.25,10042500.0
177.36,178.38,176.16,177.2,4271600.0,0.0,1.0,177.36,178.38,176.16,177.2,4271600.0
179.99,181.8425,177.57,179.49,9695000.0,0.0,1.0,179.99,181.8425,177.57,179.49,9695000.0
176.95,177.7,174.9,175.4,6762200.0,0.0,1.0,176.95,177.7,174.9,175.4,6762200.0
179.16,179.32,176.0,176.55,5770100.0,0.0,1.0,179.16,179.32,176.0,176.55,5770100.0
176.86,177.45,173.92,176.53,5537600.0,0.0,1.0,176.86,177.45,173.92,176.53,5537600.0
175.5,176.4,174.05,175.68,4907500.0,0.0,1.0,175.5,176.4,174.05,175.68,4907500.0
175.52,178.43,174.6,178.05,5654200.0,0.0,1.0,175.52,178.43,174.6,178.05,5654200.0
180.5,181.47,176.57,176.77,5077100.0,0.0,1.0,180.5,181.47,176.57,176.77,5077100.0
177.49,178.16,175.2,176.29,3726900.0,0.0,1.0,177.49,178.16,175.2,176.29,3726900.0
177.77,178.11,173.8,174.85,4555500.0,0.0,1.0,177.77,178.11,173.8,174.85,4555500.0
174.88,175.95,173.36,175.62,3565500.0,0.0,1.0,174.88,175.95,173.36,175.62,3565500.0
176.33,177.94,173.73,174.25,4202500.0,0.0,1.0,176.33,177.94,173.73,174.25,4202500.0
174.28,175.76,173.09,173.94,3685300.0,0.0,1.0,174.28,175.76,173.09,173.94,3685300.0
173.72,179.0,173.5909,175.57,5810500.0,0.0,1.0,173.72,179.0,173.5909,175.57,5810500.0
175.58,178.3,175.04,178.04,4121500.0,0.0,1.0,175.58,178.3,175.04,178.04,4121500.0
178.41,178.75,177.02,177.58,4507300.0,0.0,1.0,178.41,178.75,177.02,177.58,4507300.0
179.27,183.98,178.04,183.29,8735300.0,0.0,1.0,179.27,183.98,178.04,183.29,8735300.0
183.88,185.65,182.6001,184.75,5111000.0,0.0,1.0,183.88,185.65,182.6001,184.75,5111000.0
185.0,185.45,184.11,184.76,2578100.0,0.0,1.0,185.0,185.45,184.11,184.76,2578100.0
184.34,184.98,181.8905,182.59,3358200.0,0.0,1.0,184.34,184.98,181.8905,182.59,3358200.0
181.9019,183.14,180.45,182.14,2249400.0,0.0,1.0,181.9019,183.14,180.45,182.14,2249400.0
182.1,182.77,181.05,181.09,1975000.0,0.0,1.0,182.1,182.77,181.05,181.09,1975000.0
181.8,184.35,180.41,183.37,3120100.0,0.0,1.0,181.8,184.35,180.41,183.37,3120100.0
183.92,184.55,182.75,182.75,1961200.0,0.0,1.0,183.92,184.55,182.75,182.75,1961200.0
181.96,182.3,179.51,180.0,3451900.0,0.0,1.0,181.96,182.3,179.51,180.0,3451900.0
181.37,186.0,181.21,184.22,5331400.0,0.0,1.0,181.37,186.0,181.21,184.22,5331400.0
186.15,187.6995,183.78,185.01,5031800.0,0.0,1.0,186.15,187.6995,183.78,185.01,5031800.0
184.1,187.45,184.07,187.42,3418800.0,0.0,1.0,184.1,187.45,184.07,187.42,3418800.0
186.5,187.41,185.25,185.86,3179700.0,0.0,1.0,186.5,187.41,185.25,185.86,3179700.0
187.88,188.45,183.74,185.49,5221700.0,0.0,1.0,187.88,188.45,183.74,185.49,5221700.0
185.04,185.29,182.51,184.68,3375900.0,0.0,1.0,185.04,185.29,182.51,184.68,3375900.0
185.42,186.0,183.21,184.34,2814200.0,0.0,1.0,185.42,186.0,183.21,184.34,2814200.0
185.36,185.38,183.3,184.08,2679100.0,0.0,1.0,185.36,185.38,183.3,184.08,2679100.0
183.6,186.45,183.51,185.53,3367000.0,0.0,1.0,183.6,186.45,183.51,185.53,3367000.0
185.5,188.94,184.92,188.75,3662800.0,0.0,1.0,185.5,188.94,184.92,188.75,3662800.0
188.66,191.6,188.25,191.25,3896200.0,0.0,1.0,188.66,191.6,188.25,191.25,3896200.0
190.9,191.0,186.21,186.87,3882400.0,0.0,1.0,190.9,191.0,186.21,186.87,3882400.0
185.29,186.85,181.0,181.96,5709900.0,0.0,1.0,185.29,186.85,181.0,181.96,5709900.0
183.0001,183.25,176.84,177.42,6806200.0,0.0,1.0,183.0001,183.25,176.84,177.42,6806200.0
177.95,178.49,174.1475,176.85,5600300.0,0.0,1.0,177.95,178.49,174.1475,176.85,5600300.0
175.5017,176.75,174.28,176.7,4651000.0,0.0,1.0,175.5017,176.75,174.28,176.7,4651000.0
177.51,177.89,174.63,175.39,3762200.0,0.0,1.0,177.51,177.89,174.63,175.39,3762200.0
177.48,185.0,177.31,184.45,14594400.0,0.0,1.0,177.48,185.0,177.31,184.45,14594400.0
171.45,173.71,166.9,171.14,19908200.0,0.0,1.0,171.45,173.71,166.9,171.14,19908200.0
170.16,171.44,167.41,169.64,6718100.0,0.0,1.0,170.16,171.44,167.41,169.64,6718100.0
170.52,173.1,169.51,172.11,5085900.0,0.0,1.0,170.52,173.1,169.51,172.11,5085900.0
171.42,175.2,170.87,173.53,4547500.0,0.0,1.0,171.42,175.2,170.87,173.53,4547500.0
173.5,174.67,171.95,173.71,3678900.0,0.0,1.0,173.5,174.67,171.95,173.71,3678900.0
174.0,177.19,173.75,175.93,4347800.0,0.0,1.0,174.0,177.19,173.75,175.93,4347800.0
176.15,177.55,174.77,176.43,5254700.0,0.0,1.0,176.15,177.55,174.77,176.43,5254700.0
176.66,183.11,176.59,183.06,7794900.0,0.0,1.0,176.66,183.11,176.59,183.06,7794900.0
183.15,186.47,182.26,185.3,8312700.0,0.0,1.0,183.15,186.47,182.26,185.3,8312700.0
184.39,187.24,183.6,186.21,5331400.0,0.0,1.0,184.39,187.24,183.6,186.21,5331400.0
185.5619,189.5,185.37,189.25,4487900.0,0.0,1.0,185.5619,189.5,185.37,189.25,4487900.0
189.25,191.4,188.35,190.42,4061300.0,0.0,1.0,189.25,191.4,188.35,190.42,4061300.0
188.73,190.49,188.25,189.03,3890900.0,0.0,1.0,188.73,190.49,188.25,189.03,3890900.0
189.77,190.0,186.35,186.62,4628200.0,0.0,1.0,189.77,190.0,186.35,186.62,4628200.0
185.77,189.09,185.31,187.76,3425500.0,0.0,1.0,185.77,189.09,185.31,187.76,3425500.0
187.54,188.5,185.13,186.5,4178600.0,0.0,1.0,187.54,188.5,185.13,186.5,4178600.0
183.68,184.72,179.32,180.42,5637100.0,0.0,1.0,183.68,184.72,179.32,180.42,5637100.0
180.25,181.15,174.39,176.68,5482000.0,0.0,1.0,180.25,181.15,174.39,176.68,5482000.0
176.86,179.75,174.56,177.75,4656500.0,0.0,1.0,176.86,179.75,174.56,177.75,4656500.0
178.95,180.75,177.1,177.24,4191400.0,0.0,1.0,178.95,180.75,177.1,177.24,4191400.0
173.91,175.89,172.15,173.29,6783200.0,0.0,1.0,173.91,175.89,172.15,173.29,6783200.0
173.53,173.96,168.67,169.44,5847100.0,0.0,1.0,173.53,173.96,168.67,169.44,5847100.0
169.09,173.3,168.35,172.02,5185700.0,0.0,1.0,169.09,173.3,168.35,172.02,5185700.0
173.71,174.46,172.05,172.79,4138200.0,0.0,1.0,173.71,174.46,172.05,172.79,4138200.0
172.62,172.75,169.51,171.67,4924300.0,0.0,1.0,172.62,172.75,169.51,171.67,4924300.0
171.92,172.09,166.24,169.08,5932900.0,0.0,1.0,171.92,172.09,166.24,169.08,5932900.0
169.39,169.71,166.72,166.89,4219000.0,0.0,1.0,169.39,169.71,166.72,166.89,4219000.0
166.67,169.75,163.9,169.05,7108900.0,0.0,1.0,166.67,169.75,163.9,169.05,7108900.0
167.07,168.47,164.82,166.14,5998400.0,0.0,1.0,167.07,168.47,164.82,166.14,5998400.0
165.5,169.2,164.12,168.07,4609900.0,0.0,1.0,165.5,169.2,164.12,168.07,4609900.0
166.6,168.08,164.57,166.73,4022000.0,0.0,1.0,166.6,168.08,164.57,166.73,4022000.0
161.39,166.88,160.76,165.08,4934500.0,0.0,1.0,161.39,166.88,160.76,165.08,4934500.0
164.7,168.14,162.8701,164.7,5208100.0,0.0,1.0,164.7,168.14,162.8701,164.7,5208100.0
165.91,166.3,160.78,160.97,6471400.0,0.0,1.0,165.91,166.3,160.78,160.97,6471400.0
161.19,163.54,160.59,161.82,7442700.0,0.0,1.0,161.19,163.54,160.59,161.82,7442700.0
163.37,165.79,161.72,164.525,4055100.0,0.0,1.0,163.37,165.79,161.72,164.525,4055100.0
164.07,164.44,162.25,162.6,3611400.0,0.0,1.0,164.07,164.44,162.25,162.6,3611400.0
162.3,166.26,160.82,165.32,4721300.0,0.0,1.0,162.3,166.26,160.82,165.32,4721300.0
168.21,172.0,167.36,171.1,6283200.0,0.0,1.0,168.21,172.0,167.36,171.1,6283200.0
171.64,173.49,170.3,170.98,4293800.0,0.0,1.0,171.64,173.49,170.3,170.98,4293800.0
171.8,172.5,169.25,169.35,3400800.0,0.0,1.0,171.8,172.5,169.25,169.35,3400800.0
170.73,174.84,170.07,174.62,4884600.0,0.0,1.0,170.73,174.84,170.07,174.62,4884600.0
177.78,181.16,177.66,179.42,6859300.0,0.0,1.0,177.78,181.16,177.66,179.42,6859300.0
179.31,181.57,178.5,180.13,4826500.0,0.0,1.0,179.31,181.57,178.5,180.13,4826500.0
181.58,183.25,178.59,180.13,5684100.0,0.0,1.0,181.58,183.25,178.59,180.13,5684100.0
180.89,183.61,180.69,182.94,4186400.0,0.0,1.0,180.89,183.61,180.69,182.94,4186400.0
182.105,186.36,181.8,185.29,5569200.0,0.0,1.0,182.105,186.36,181.8,185.29,5569200.0
186.15,188.27,181.12,182.76,5430700.0,0.0,1.0,186.15,188.27,181.12,182.76,5430700.0
182.78,185.17,181.76,184.91,4564000.0,0.0,1.0,182.78,185.17,181.76,184.91,4564000.0
185.26,186.22,182.78,184.71,3726400.0,0.0,1.0,185.26,186.22,182.78,184.71,3726400.0
184.86,186.49,181.85,184.04,3297100.0,0.0,1.0,184.86,186.49,181.85,184.04,3297100.0
183.06,184.59,179.42,180.48,5334500.0,0.0,1.0,183.06,184.59,179.42,180.48,5334500.0
180.83,182.88,179.8,182.29,4216300.0,0.0,1.0,180.83,182.88,179.8,182.29,4216300.0
181.39,182.08,179.36,181.82,3588200.0,0.0,1.0,181.39,182.08,179.36,181.82,3588200.0
181.0,181.78,179.0196,180.01,4272400.0,0.0,1.0,181.0,181.78,179.0196,180.01,4272400.0
178.38,178.91,175.37,178.34,4616500.0,0.0,1.0,178.38,178.91,175.37,178.34,4616500.0
178.35,179.47,176.6,178.82,2646000.0,0.0,1.0,178.35,179.47,176.6,178.82,2646000.0
181.62,185.0,181.59,183.87,4067500.0,0.0,1.0,181.62,185.0,181.59,183.87,4067500.0
184.56,185.97,183.046,185.89,3348100.0,0.0,1.0,184.56,185.97,183.046,185.89,3348100.0
185.65,186.35,183.77,185.42,3438100.0,0.0,1.0,185.65,186.35,183.77,185.42,3438100.0
186.27,186.42,180.738,182.3,11200000.0,0.0,1.0,186.27,186.42,180.738,182.3,11200000.0
183.2,197.8,182.75,196.63,23623000.0,0.0,1.0,183.2,197.8,182.75,196.63,23623000.0
195.96,196.79,192.27,195.07,7300000.0,0.0,1.0,195.96,196.79,192.27,195.07,7300000.0
194.38,196.59,193.78,195.81,6640900.0,0.0,1.0,194.38,196.59,193.78,195.81,6640900.0
196.57,203.42,196.18,201.19,9398100.0,0.0,1.0,196.57,203.42,196.18,201.19,9398100.0
201.0,202.59,196.69,198.45,6100000.0,0.0,1.0,201.0,202.59,196.69,198.45,6100000.0
198.25,201.86,195.37,199.97,6550000.0,0.0,1.0,198.25,201.86,195.37,199.97,6550000.0
198.66,201.0,196.12,197.11,4600000.0,0.0,1.0,198.66,201.0,196.12,197.11,4600000.0
199.1,199.56,196.56,197.6,4013900.0,0.0,1.0,199.1,199.56,196.56,197.6,4013900.0
198.34,202.36,196.78,200.8,5825400.0,0.0,1.0,198.34,202.36,196.78,200.8,5825400.0
201.94,205.29,201.56,203.94,5885900.0,0.0,1.0,201.94,205.29,201.56,203.94,5885900.0
203.12,205.5,202.25,204.38,4809000.0,0.0,1.0,203.12,205.5,202.25,204.38,4809000.0
204.22,206.1852,200.62,206.07,4800000.0,0.0,1.0,204.22,206.1852,200.62,206.07,4800000.0
